comment_text,label
"Apparently I wasn't clear enough the first time
Well it has been a while sine I your pompous flame diety has been here. However it has come to my attention that you are not living up to our standards. In otherwords fucker you are out. You live in Paterson, New Jersey and use Verizon Internet Services Inc. 

WE ARE LEGION

WE DO NOT FORGIVE

WE DO NOT FORGET

EXPECT US 

  

Apparently I wasn't clear enough the first time
Well it has been a while sine I your pompous flame diety has been here. However it has come to my attention that you are not living up to our standards. In otherwords fucker you are out. You live in Paterson, New Jersey and use Verizon Internet Services Inc. 

WE ARE LEGION

WE DO NOT FORGIVE

WE DO NOT FORGET

EXPECT US 

  

Apparently I wasn't clear enough the first time
Well it has been a while sine I your pompous flame diety has been here. However it has come to my attention that you are not living up to our standards. In otherwords fucker you are out. You live in Paterson, New Jersey and use Verizon Internet Services Inc. 

WE ARE LEGION

WE DO NOT FORGIVE

WE DO NOT FORGET

EXPECT US 

  

Apparently I wasn't clear enough the first time
Well it has been a while sine I your pompous flame diety has been here. However it has come to my attention that you are not living up to our standards. In otherwords fucker you are out. You live in Paterson, New Jersey and use Verizon Internet Services Inc. 

WE ARE LEGION

WE DO NOT FORGIVE

WE DO NOT FORGET

EXPECT US 

  

Apparently I wasn't clear enough the first time
Well it has been a while sine I your pompous flame diety has been here. However it has come to my attention that you are not living up to our standards. In otherwords fucker you are out. You live in Paterson, New Jersey and use Verizon Internet Services Inc. 

WE ARE LEGION

WE DO NOT FORGIVE

WE DO NOT FORGET

EXPECT US 

  

Apparently I wasn't clear enough the first time
Well it has been a while sine I your pompous flame diety has been here. However it has come to my attention that you are not living up to our standards. In otherwords fucker you are out. You live in Paterson, New Jersey and use Verizon Internet Services Inc. 

WE ARE LEGION

WE DO NOT FORGIVE

WE DO NOT FORGET

EXPECT US 

  

Apparently I wasn't clear enough the first time
Well it has been a while sine I your pompous flame diety has been here. However it has come to my attention that you are not living up to our standards. In otherwords fucker you are out. You live in Paterson, New Jersey and use Verizon Internet Services Inc. 

WE ARE LEGION

WE DO NOT FORGIVE

WE DO NOT FORGET

EXPECT US 

  

Apparently I wasn't clear enough the first time
Well it has been a while sine I your pompous flame diety has been here. However it has come to my attention that you are not living up to our standards. In otherwords fucker you are out. You live in Paterson, New Jersey and use Verizon Internet Services Inc. 

WE ARE LEGION

WE DO NOT FORGIVE

WE DO NOT FORGET

EXPECT US 

  

Apparently I wasn't clear enough the first time
Well it has been a while sine I your pompous flame diety has been here. However it has come to my attention that you are not living up to our standards. In otherwords fucker you are out. You live in Paterson, New Jersey and use Verizon Internet Services Inc. 

WE ARE LEGION

WE DO NOT FORGIVE
NEWL",1
"What the Fuck? 

You don't like my adding truthfull information on the Patriots cheating to any page, not even the discussion pages. Is this forum supposed to present the unbiased truth for the readers, or is just a biased arm of the Patriots fan club? If it is a fan club, it does not belong here! Asshole!",1
"who do you think you are?

Leuko.. who the hell are you and who made you an authority on what should and shouldn't be included in the SCIMD page?  From what i can see you are only adding things to the page that can be used negatively against their students and hurt them.  If you would do some research on the pages and the people you are helping (ie azskeptic) you will see that he is already the target of several lawsuits pending and future, for doing such things as what you are doing.

if you are so confident in what you are posting then please post your real name and contact info as i'm sure the students of the school would be much more than will to at least attempt to sue you for slander and defamation at the very least.",1
"Vandalism of my user page 

Please do not vandalize my user page. I am also a BC resident and I am sick of all you damn potheads. If I was in power I'd round you all up and shoot you like to horrible animals you are. I'd make Hitler & Stalin look like cartoon characters!

Fuck you, you worthless peice of shit.",1
"""

Regarding edits made on User talk:Jimbo Wales during April 19 2008 (UTC)
Please stop. If you continue to vandalize pages, }} you will be blocked from editing Wikipedia.    

I'm not trying to """"vandalize"""" you dumb idiot, this is just a comment. Give my punishment, and get the fuck out stupid robot.   """,1
"""
I'm not being cocky, bud. Not all these redlinks will be embraced with notability. NOT ALL. That is what you fail to realize, The singling out of Turgeon is ridiculous. Your stubborness has started a disagreement. Now, for the last time: REMAINS ON PAGE UNTIL JANUARY WHEN ME AND WWGB CLEAN THE PAGE UP. I think you can understand that. (Not being snide, FYI). ''''  22:56 24 December 2010 (UTC)""",1
Intro should say that the Tea Party are a white far right racist nazi scum group.,1
"Ok, Mr. Sarky - since YOU didn't check your facts...

Brixton is in Lambeth! And so is Kennington! And so is Stockwell, although that's irrelevant, as Roger Moore was actually born in Vauxhall (also in Lambeth)! Incidentally, as you know, because presumably you bothered to read my original entry properly, I didn't claim John Major was born in Lambeth - I said he grew up there!

Idiot.",1
"man go suck yu mudda
dyam ignorant pig shit
there is no 's' in FIFA its FOOTBALL you dunce",1
""", 5 August 2007 (UTC)

WHEN YOU IGNORE BIASED BULLSHIT SPREAD BY YOUR """"FRIENDS"""" ON THIS SITE, OF COURSE I'M GOING TO COME AFTER ALL YOU FUCKERS!

AS FAR AS I'M CONCERNED, ADMIN MEAN TARGET UNTIL YOU PROVE YOURSELVES!

AND Gscshoyru - I GOT TWO WORDS FOR YOU - FUCKING RUN!
 21:37""",1
"Double Standard 
So, when someone accuses me of vandalism for posting information they don't like, that's ok.  When I point out that it's censorship like found in 1940's Nazi Germany, you accuse ME of making a personal attack?  The problem with BOTH of you is that you put politics ahead of truth, and you are PRECISELY the reason why Wikipedia has ZERO credibility on any topic that has an impact on politics  because of you and all of the others in the Politically Correct mafia who go around with a campaign of intimidating anyone who doesn't toe the party line.  It's a crock of shit, and you know it.",1
""" September 2011 (UTC)
Of course i read it! Your real question should be, if i care..... My talk page is free of speech and no one will indicate otherwise! F*ck anyone who don't agree >;] THats how I am in real life, thats how i'll f*cking be on wikipedia! ;D  STACK STACK STACK 
And PS, i didn't realize that questions was from you, i'm sorry. But yes I do think a retail box section would be helpful in the project p  STACK STACK STACK 05:27, 21""",1
"Cossde wikipedia's sick editor 

Cossde you are a sick person with no other job than dumping copied poorly referenced articles to wikipedia specially Royal College, Colombo and it's related pages. 

You may be another Prestigious Old Royalists that suffers from Prestigious Royal Fever. It is a disgrace. You are one of the worst editors on wikipedia.

You are an idiot who is trying to save the Prestige of Royal College, Colombo in current Sri Lanka. Your Prestigious Royal status is no more in Sri Lanka. That era is gone.

You chosed with your sick mind wikipedia to sling mud at other schools thinking that you are the owner of wikipedia and creating multiple divisions amongst school in Sri Lnaka basically to promote your Prestigious Royal College, Colombo because you know it is hard to maintain the prestige in current Sri Lanka.

You will love this site too Thurstan College sick Old Royalist editor, Cossde.

Check your Prestigious Page Ratings for your Colombo 7 (Sinhala:කුරුඳු වත්ත)   Prestigious Royal College, Colombo.",1
"So, are you a Christian becaue of Jesus or because Assyrian women and their tits? Do Assyrian women have the best titt-fucking tits in the Middle East? — |Talk 22:56 02 Aug, 2007 (UTC)",1
"Cesc Fabregas 

You're a fucking idiot. Cesc Fabregas signed for Chelsea today you moron. It's been confirmed by both Barcelona and Chelsea. The transfer window for England opened on June 10th, not July 1st, get your facts straight. There's even pictures of him holding a Chelsea jersey. Get your facts right, Fabregas is officially a Chelsea player now you fucking retard.",1
"""

>>>>""""Editor""""   You are an arrogant, presumptuous, MORON.  I have as much right to be listed there as any other actors noted.  Kindly stop removing my name. .  I am listed COUNTLESS times, on the Web, as being a star actor in the film.  I can only assume that there is something about my name that you do not like, and, judging from yours, I think I know what it is. YOU have been warned by Wikipedia, and so admit.  Who do you think you are, removing LEGITIMATE edits, and then falsely accusing others of vandalism?  You are either jealous, anti-Canadian (this was actually a U.S./Canada co-production, or anti-semitic.""",1
